Date,Open,High,Low,Close,Lastday_Close,Volume,Change,Open_Change,Change_Within,Nextday_Open_Change ,Nextday_Close_Change ,RSI,EMA,S.P500,High_Close,Order
05/06/2012,2472500,2475000,2285000,2330000,2435000,0,-4.31211499,1.540041068,-5.852156057,-6.115879828,-13.19742489,54.15472447,2222752.639,1285.5,0,sell
06/06/2012,2187500,2230000,2017500,2022500,2330000,0,-13.19742489,-6.115879828,-7.081545064,-7.911001236,-1.73053152,46.46653199,2199193.505,1315.130005,0,sell
07/06/2012,1862500,2012500,1837500,1987500,2022500,0,-1.73053152,-7.911001236,6.180469716,1.635220126,-8.679245283,45.67175874,2174288.387,1314.98999,0,sell
08/06/2012,2020000,2045000,1807500,1815000,1987500,0,-8.679245283,1.635220126,-10.31446541,-6.336088154,11.70798898,41.87058479,2132019.165,1325.660034,0,buy
11/06/2012,1700000,2057500,1680000,2027500,1815000,0,11.70798898,-6.336088154,18.04407713,-0.863131936,-3.082614057,47.65068695,2119722.792,1308.930054,0,sell
12/06/2012,2010000,2132500,1947500,1965000,2027500,0,-3.082614057,-0.863131936,-2.219482121,4.707379135,8.396946565,46.19573968,2101520.111,1324.180054,0,buy
13/06/2012,2057500,2200000,1952500,2130000,1965000,0,8.396946565,4.707379135,3.68956743,-0.117370892,-8.920187793,50.49337916,2104870.686,1314.880005,0,sell
14/06/2012,2127500,2185000,1937500,1940000,2130000,0,-8.920187793,-0.117370892,-8.802816901,-3.092783505,-7.345360825,45.94262418,2085474.135,1329.099976,0,sell
15/06/2012,1880000,1942500,1750000,1797500,1940000,0,-7.345360825,-3.092783505,-4.25257732,-1.529902643,-10.84840056,42.82521028,2051594.825,1342.839966,0,sell
18/06/2012,1770000,1817500,1597500,1602500,1797500,0,-10.84840056,-1.529902643,-9.318497914,-5.148205928,-3.588143526,38.93214706,1998760.14,1344.780029,0,sell
19/06/2012,1520000,1577500,1517500,1545000,1602500,0,-3.588143526,-5.148205928,1.560062402,0,-5.339805825,37.83980475,1945376.594,1357.97998,0,sell
20/06/2012,1545000,1612500,1462500,1462500,1545000,100,-5.339805825,0,-5.339805825,1.709401709,9.914529915,36.26749278,1888567.583,1355.689941,0,buy
21/06/2012,1487500,1612500,1452500,1607500,1462500,0,9.914529915,1.709401709,8.205128205,-3.576982893,-14.30793157,40.9144617,1855500.808,1325.51001,0,sell
22/06/2012,1550000,1575000,1345000,1377500,1607500,0,-14.30793157,-3.576982893,-10.73094868,8.711433757,8.34845735,36.38287498,1799265.419,1335.02002,0,buy
25/06/2012,1497500,1557500,1460000,1492500,1377500,0,8.34845735,8.711433757,-0.362976407,-3.852596315,-4.18760469,39.96338069,1763175.37,1313.719971,0,sell
26/06/2012,1435000,1530000,1402500,1430000,1492500,0,-4.18760469,-3.852596315,-0.335008375,-1.223776224,0.174825175,38.68892751,1723978.267,1319.98999,0,hold
27/06/2012,1412500,1447500,1377500,1432500,1430000,0,0.174825175,-1.223776224,1.398601399,2.966841187,-4.363001745,38.77303779,1689686.707,1331.849976,0,sell
28/06/2012,1475000,1505000,1362500,1370000,1432500,0,-4.363001745,2.966841187,-7.329842932,-8.394160584,-10.40145985,37.39197558,1652076.506,1329.040039,0,sell
29/06/2012,1255000,1267500,1220000,1227500,1370000,0,-10.40145985,-8.394160584,-2.00729927,-2.240325866,-14.05295316,34.38473214,1602126.329,1362.160034,0,sell
02/07/2012,1200000,1212500,1042500,1055000,1227500,0,-14.05295316,-2.240325866,-11.81262729,-1.421800948,-3.791469194,31.12176083,1537758.525,1365.51001,0,sell
03/07/2012,1040000,1045000,962500,1015000,1055000,0,-3.791469194,-1.421800948,-2.369668246,0.985221675,3.694581281,30.40132436,1476257.522,1374.02002,0,buy
05/07/2012,1025000,1085000,1020000,1052500,1015000,0,3.694581281,0.985221675,2.709359606,5.93824228,-0.950118765,31.99080456,1426403.696,1367.579956,0,hold
06/07/2012,1115000,1117500,1027500,1042500,1052500,0,-0.950118765,5.93824228,-6.888361045,-1.918465228,-2.637889688,31.78235851,1381238.555,1354.680054,0,sell
09/07/2012,1022500,1052500,997500,1015000,1042500,0,-2.637889688,-1.918465228,-0.71942446,-3.694581281,3.201970443,31.18067051,1338151.667,1352.459961,0,buy
10/07/2012,977500,1082500,957500,1047500,1015000,0,3.201970443,-3.694581281,6.896551724,0.238663484,-6.205250597,32.79983481,1303957.353,1341.469971,0,sell
11/07/2012,1050000,1070000,970000,982500,1047500,0,-6.205250597,0.238663484,-6.443914081,4.580152672,1.526717557,31.21786441,1266138.841,1341.449951,0,buy
12/07/2012,1027500,1062500,975000,997500,982500,0,1.526717557,4.580152672,-3.053435115,-2.005012531,-9.273182957,32.03255041,1234534.271,1334.76001,0,sell
13/07/2012,977500,982500,902500,905000,997500,0,-9.273182957,-2.005012531,-7.268170426,-0.552486188,-4.696132597,29.69663558,1195765.533,1356.780029,0,sell
16/07/2012,900000,920000,850000,862500,905000,0,-4.696132597,-0.552486188,-4.143646409,-3.188405797,-6.956521739,28.66242196,1156557.824,1353.640015,0,sell
17/07/2012,835000,882500,787500,802500,862500,0,-6.956521739,-3.188405797,-3.768115942,0.31152648,0.62305296,27.22111678,1114903.962,1363.670044,0,hold
18/07/2012,805000,825000,780000,807500,802500,0,0.62305296,0.31152648,0.31152648,-0.92879257,-1.857585139,27.54807812,1078738.79,1372.780029,0,sell
19/07/2012,800000,837500,787500,792500,807500,0,-1.857585139,-0.92879257,-0.92879257,5.678233438,8.201892744,27.15395667,1045063.638,1376.51001,0,buy
20/07/2012,837500,885000,815000,857500,792500,0,8.201892744,5.678233438,2.523659306,14.86880466,13.70262391,31.71309711,1022997.328,1362.660034,0,buy
23/07/2012,985000,1045000,950000,975000,857500,0,13.70262391,14.86880466,-1.166180758,0,6.41025641,39.12949621,1017350.583,1350.52002,0,buy
24/07/2012,975000,1087500,962500,1037500,975000,0,6.41025641,0,6.41025641,-2.168674699,-1.445783133,42.69464545,1019721.103,1338.310059,0,hold
25/07/2012,1015000,1100000,987500,1022500,1037500,0,-1.445783133,-2.168674699,0.722891566,-11.49144254,-13.69193154,42.05797441,1020048.032,1337.890015,0,sell
26/07/2012,905000,947500,880000,882500,1022500,0,-13.69193154,-11.49144254,-2.200488998,-5.66572238,-4.815864023,36.57575466,1003865.911,1360.02002,0,sell
27/07/2012,832500,865000,820000,840000,882500,0,-4.815864023,-5.66572238,0.849858357,-1.488095238,2.678571429,35.08081607,984587.5682,1385.969971,0,buy
30/07/2012,827500,875000,812500,862500,840000,0,2.678571429,-1.488095238,4.166666667,3.768115942,4.347826087,36.55916589,970224.3249,1385.300049,0,buy
31/07/2012,895000,912500,862500,900000,862500,0,4.347826087,3.768115942,0.579710145,-2.777777778,-3.611111111,39.05036645,961962.6396,1379.319946,0,sell
01/08/2012,875000,912500,852500,867500,900000,0,-3.611111111,-2.777777778,-0.833333333,4.899135447,-3.458213256,37.66976141,950849.3879,1375.319946,0,sell
02/08/2012,910000,927500,837500,837500,867500,0,-3.458213256,4.899135447,-8.357348703,-5.373134328,-10.14925373,36.39079692,937514.1658,1365,0,sell
03/08/2012,792500,797500,750000,752500,837500,0,-10.14925373,-5.373134328,-4.776119403,-4.318936877,-6.312292359,32.97470971,915747.7933,1390.98999,0,sell
06/08/2012,720000,725000,692500,705000,752500,0,-6.312292359,-4.318936877,-1.993355482,-4.255319149,3.546099291,31.21147147,890953.9353,1394.22998,0,buy
07/08/2012,675000,730000,667500,730000,705000,0,3.546099291,-4.255319149,7.80141844,-1.02739726,-6.849315068,33.2350028,872018.1782,1401.349976,1,sell
08/08/2012,722500,735000,672500,680000,730000,0,-6.849315068,-1.02739726,-5.821917808,1.470588235,-2.205882353,31.25473291,849427.8043,1402.219971,0,sell
09/08/2012,690000,695000,660000,665000,680000,0,-2.205882353,1.470588235,-3.676470588,2.631578947,-1.879699248,30.66443723,827730.4156,1402.800049,0,sell
10/08/2012,682500,690000,645000,652500,665000,0,-1.879699248,2.631578947,-4.511278195,0,-5.363984674,30.15335257,807115.0726,1405.869995,0,sell
13/08/2012,652500,657500,615000,617500,652500,0,-5.363984674,0,-5.363984674,1.619433198,8.502024291,28.71043873,784807.417,1404.109985,0,buy
14/08/2012,627500,672500,612500,670000,617500,0,8.502024291,1.619433198,6.882591093,0.373134328,0.746268657,33.82572481,771300.662,1403.930054,0,hold
15/08/2012,672500,680000,647500,675000,670000,0,0.746268657,0.373134328,0.373134328,-0.740740741,-2.962962963,34.30916654,759971.1724,1405.530029,0,sell
16/08/2012,670000,687500,647500,655000,675000,0,-2.962962963,-0.740740741,-2.222222222,-1.526717557,-4.198473282,33.26239212,747621.6227,1415.51001,0,sell
17/08/2012,645000,657500,615000,627500,655000,0,-4.198473282,-1.526717557,-2.671755725,1.593625498,0,31.82460897,733489.6671,1418.160034,0,hold
20/08/2012,637500,657500,622500,627500,627500,0,0,1.593625498,-1.593625498,-1.195219124,4.38247012,31.82460897,721020.2945,1418.130005,0,buy
21/08/2012,620000,662500,600000,655000,627500,0,4.38247012,-1.195219124,5.577689243,3.053435115,-0.381679389,35.07917658,713253.201,1413.170044,0,hold
22/08/2012,675000,685000,645000,652500,655000,0,-0.381679389,3.053435115,-3.435114504,2.298850575,3.831417625,34.91599091,706105.7656,1413.48999,0,buy
23/08/2012,667500,692500,662500,677500,652500,0,3.831417625,2.298850575,1.53256705,1.47601476,-6.273062731,38.02099328,702740.3814,1402.079956,0,sell
24/08/2012,687500,695000,625000,635000,677500,0,-6.273062731,1.47601476,-7.749077491,-1.57480315,1.57480315,34.96692536,694770.9248,1411.130005,0,buy
27/08/2012,625000,647500,615000,645000,635000,0,1.57480315,-1.57480315,3.149606299,2.325581395,2.713178295,36.26420732,688915.5219,1410.439941,0,buy
28/08/2012,660000,662500,640000,662500,645000,0,2.713178295,2.325581395,0.387596899,-0.377358491,0.377358491,38.57349801,685807.8134,1409.300049,1,hold
29/08/2012,660000,665000,640000,665000,662500,0,0.377358491,-0.377358491,0.754716981,3.383458647,3.759398496,38.91400304,683359.8354,1410.48999,1,buy
30/08/2012,687500,700000,672500,690000,665000,0,3.759398496,3.383458647,0.37593985,-1.811594203,-5.434782609,42.35522265,684141.0312,1399.47998,0,sell
31/08/2012,677500,697500,645000,652500,690000,0,-5.434782609,-1.811594203,-3.623188406,1.53256705,-2.681992337,38.82234625,680418.5569,1406.579956,0,sell
04/09/2012,662500,675000,632500,635000,652500,0,-2.681992337,1.53256705,-4.214559387,0,-3.149606299,37.26041944,675075.1973,1404.939941,0,sell
05/09/2012,635000,637500,605000,615000,635000,0,-3.149606299,0,-3.149606299,-2.845528455,-18.29268293,35.50244023,668007.527,1403.439941,0,sell
06/09/2012,597500,600000,500000,502500,615000,0,-18.29268293,-2.845528455,-15.44715447,-2.487562189,-12.93532338,27.61101314,648536.0533,1432.119995,0,sell
07/09/2012,490000,495000,432500,437500,502500,0,-12.93532338,-2.487562189,-10.44776119,2.857142857,9.714285714,24.25621838,623708.2823,1437.920044,0,buy
10/09/2012,450000,482500,427500,480000,437500,0,9.714285714,2.857142857,6.857142857,-2.083333333,-4.166666667,30.22573467,606801.4255,1429.079956,0,sell
11/09/2012,470000,480000,445000,460000,480000,0,-4.166666667,-2.083333333,-2.083333333,-2.717391304,-3.804347826,29.06485793,589530.6696,1433.560059,0,sell
12/09/2012,447500,467500,437500,442500,460000,0,-3.804347826,-2.717391304,-1.086956522,-0.564971751,-14.12429379,28.04970769,572232.9438,1436.560059,0,sell
13/09/2012,440000,452500,377500,380000,442500,0,-14.12429379,-0.564971751,-13.55932203,-4.605263158,4.605263158,24.72788976,549617.3033,1459.98999,0,buy
14/09/2012,362500,402500,352500,397500,380000,0,4.605263158,-4.605263158,9.210526316,3.144654088,-2.51572327,27.32318105,531721.15,1465.77002,0,sell
17/09/2012,410000,417500,385000,387500,397500,0,-2.51572327,3.144654088,-5.660377358,1.935483871,-3.870967742,26.75549063,514753.9559,1461.189941,0,sell
18/09/2012,395000,402500,362500,372500,387500,0,-3.870967742,1.935483871,-5.806451613,-3.355704698,-2.013422819,25.88666551,498018.1964,1459.319946,0,sell
19/09/2012,360000,375000,352500,365000,372500,0,-2.013422819,-3.355704698,1.342281879,4.109589041,0.684931507,25.44180681,482368.9968,1461.050049,0,hold
20/09/2012,380000,387500,365000,367500,365000,0,0.684931507,4.109589041,-3.424657534,-0.680272109,-2.040816327,25.89893066,468854.9972,1460.26001,0,sell
21/09/2012,365000,370000,350000,360000,367500,0,-2.040816327,-0.680272109,-1.360544218,2.777777778,-3.472222222,25.39588456,456048.5269,1460.150024,0,sell
24/09/2012,370000,372500,345000,347500,360000,0,-3.472222222,2.777777778,-6.25,-0.71942446,14.38848921,24.54034509,443278.112,1456.890015,0,buy
25/09/2012,345000,397500,340000,397500,347500,0,14.38848921,-0.71942446,15.10791367,3.773584906,6.918238994,34.10316423,437892.4517,1441.589966,1,buy
26/09/2012,412500,442500,405000,425000,397500,0,6.918238994,3.773584906,3.144654088,-5.294117647,-14.11764706,38.70413702,436375.6927,1433.319946,0,sell
27/09/2012,402500,420000,360000,365000,425000,0,-14.11764706,-5.294117647,-8.823529412,4.109589041,4.109589041,33.24941793,427978.5524,1447.150024,0,buy
28/09/2012,380000,387500,365000,380000,365000,0,4.109589041,4.109589041,0,-3.947368421,0.657894737,35.68959281,422334.0168,1440.670044,0,hold
01/10/2012,365000,387500,342500,382500,380000,0,0.657894737,-3.947368421,4.605263158,-1.307189542,-1.307189542,36.10881118,417647.6619,1444.48999,0,hold
02/10/2012,377500,395000,370000,377500,382500,0,-1.307189542,-1.307189542,0,0,-2.649006623,35.60885524,412924.4076,1445.75,0,sell
03/10/2012,377500,387500,360000,367500,377500,0,-2.649006623,0,-2.649006623,-2.040816327,-2.721088435,34.57768786,407580.3596,1450.98999,0,sell
04/10/2012,360000,370000,352500,357500,367500,0,-2.721088435,-2.040816327,-0.680272109,-5.594405594,-2.797202797,33.5319691,401688.5526,1461.400024,0,sell
05/10/2012,337500,350000,322500,347500,357500,0,-2.797202797,-5.594405594,2.797202797,2.158273381,0,32.47431507,395313.4288,1460.930054,0,hold
08/10/2012,355000,357500,345000,347500,347500,0,0,2.158273381,-2.158273381,2.158273381,7.913669065,32.47431507,389688.3195,1455.880005,0,buy
09/10/2012,355000,380000,350000,375000,347500,0,7.913669065,2.158273381,5.755395683,-1.333333333,-1.333333333,38.64633273,387960.2819,1441.47998,0,hold
10/10/2012,370000,382500,365000,370000,375000,0,-1.333333333,-1.333333333,0,-2.702702703,-3.378378378,37.96684032,385847.3076,1432.560059,0,sell
11/10/2012,360000,365000,350000,357500,370000,0,-3.378378378,-2.702702703,-0.675675676,-1.398601399,2.097902098,36.25083349,382512.3302,1432.839966,0,buy
12/10/2012,352500,370000,342500,365000,357500,0,2.097902098,-1.398601399,3.496503497,-1.369863014,-6.164383562,38.05976992,380452.0561,1428.589966,0,sell
15/10/2012,360000,370000,340000,342500,365000,0,-6.164383562,-1.369863014,-4.794520548,-2.189781022,-4.379562044,34.86361954,375987.1083,1440.130005,0,sell
16/10/2012,335000,337500,325000,327500,342500,0,-4.379562044,-2.189781022,-2.189781022,0,-0.763358779,32.88117176,370282.7426,1454.920044,0,hold
17/10/2012,327500,332500,320000,325000,327500,0,-0.763358779,0,-0.763358779,0.769230769,-1.538461538,32.54897148,364955.3611,1460.910034,0,sell
18/10/2012,327500,330000,312500,320000,325000,0,-1.538461538,0.769230769,-2.307692308,2.34375,9.375,31.85577625,359666.4951,1457.339966,0,buy
19/10/2012,327500,362500,325000,350000,320000,0,9.375,2.34375,7.03125,0,-2.142857143,40.09885349,358529.2604,1433.189941,0,sell
22/10/2012,350000,370000,342500,342500,350000,0,-2.142857143,0,-2.142857143,10.94890511,13.13868613,38.83412152,356643.4651,1433.819946,0,buy
23/10/2012,380000,402500,375000,387500,342500,0,13.13868613,10.94890511,2.189781022,-2.580645161,2.580645161,49.18930131,360273.6456,1413.109985,0,buy
24/10/2012,377500,400000,375000,397500,387500,0,2.580645161,-2.580645161,5.161290323,-5.660377358,-4.402515723,51.16776111,364653.2167,1408.75,0,sell
25/10/2012,375000,395000,370000,380000,397500,0,-4.402515723,-5.660377358,1.257861635,0,-1.315789474,47.66962629,366458.7206,1412.969971,0,hold
26/10/2012,380000,390000,365000,375000,380000,0,-1.315789474,0,-1.315789474,-2.666666667,1.333333333,46.68752203,367463.577,1411.939941,0,hold
31/10/2012,365000,392500,362500,380000,375000,0,1.333333333,-2.666666667,4,-0.657894737,-9.868421053,47.84469692,368938.4503,1412.160034,0,sell
01/11/2012,377500,377500,340000,342500,380000,0,-9.868421053,-0.657894737,-9.210526316,-2.919708029,0.729927007,40.70801968,365828.0444,1427.589966,0,hold
02/11/2012,332500,345000,325000,345000,342500,0,0.729927007,-2.919708029,3.649635036,1.449275362,1.449275362,41.33625945,363377.6862,1414.199951,1,hold
05/11/2012,350000,365000,342500,350000,345000,0,1.449275362,1.449275362,0,-1.428571429,-6.428571429,42.6451823,361803.8408,1417.26001,0,sell
06/11/2012,345000,350000,317500,327500,350000,0,-6.428571429,-1.428571429,-5,4.580152672,11.45038168,38.48395711,357768.0948,1428.390015,0,buy
07/11/2012,342500,377500,337500,365000,327500,0,11.45038168,4.580152672,6.870229008,0,0.684931507,47.65214612,358618.9072,1394.530029,0,hold
08/11/2012,365000,375000,350000,367500,365000,0,0.684931507,0,0.684931507,2.721088435,0,48.20634438,359663.7416,1377.51001,0,hold
09/11/2012,377500,380000,350000,367500,367500,0,0,2.721088435,-2.721088435,-4.081632653,-10.20408163,48.20634438,360585.6544,1379.849976,0,sell
12/11/2012,352500,357500,325000,330000,367500,0,-10.20408163,-4.081632653,-6.12244898,3.787878788,0.757575758,40.70885604,356987.3421,1380.030029,0,hold
13/11/2012,342500,345000,320000,332500,330000,0,0.757575758,3.787878788,-3.03030303,-6.015037594,0.751879699,41.36360123,354106.4783,1374.530029,0,hold
14/11/2012,312500,355000,312500,335000,332500,0,0.751879699,-6.015037594,6.766917293,2.23880597,3.731343284,42.05272963,351858.6574,1355.48999,0,buy
15/11/2012,342500,365000,332500,347500,335000,0,3.731343284,2.23880597,1.492537313,-1.438848921,-7.913669065,45.5015584,351345.8741,1353.329956,0,sell
16/11/2012,342500,362500,320000,320000,347500,0,-7.913669065,-1.438848921,-6.474820144,-5.46875,-15.625,39.87836118,347658.1242,1359.880005,0,sell
19/11/2012,302500,305000,270000,270000,320000,0,-15.625,-5.46875,-10.15625,-1.851851852,-2.777777778,32.1087046,338521.8743,1386.890015,0,sell
20/11/2012,265000,270000,260000,262500,270000,0,-2.777777778,-1.851851852,-0.925925926,-0.952380952,-0.952380952,31.12897707,329578.1244,1387.810059,0,hold
21/11/2012,260000,260000,247500,260000,262500,0,-0.952380952,-0.952380952,0,-4.807692308,-8.653846154,30.79170552,321392.4627,1391.030029,1,sell
23/11/2012,247500,250000,237500,237500,260000,0,-8.653846154,-4.807692308,-3.846153846,3.157894737,-5.263157895,27.86547525,311522.7612,1409.150024,0,sell
26/11/2012,245000,245000,217500,225000,237500,0,-5.263157895,3.157894737,-8.421052632,-2.222222222,3.333333333,26.36635318,301343.6128,1406.290039,0,buy
27/11/2012,220000,232500,212500,232500,225000,0,3.333333333,-2.222222222,5.555555556,2.150537634,-6.451612903,28.840026,293244.3643,1398.939941,1,sell
28/11/2012,237500,247500,217500,217500,232500,0,-6.451612903,2.150537634,-8.602150538,-3.448275862,-1.149425287,26.8940527,284333.2626,1409.930054,0,hold
29/11/2012,210000,222500,207500,215000,217500,0,-1.149425287,-3.448275862,2.298850575,-4.651162791,1.162790698,26.57224025,276176.4082,1415.949951,0,hold
30/11/2012,205000,225000,205000,217500,215000,0,1.162790698,-4.651162791,5.813953488,-4.597701149,3.448275862,27.50642078,269273.3013,1416.180054,0,buy
03/12/2012,207500,227500,205000,225000,217500,0,3.448275862,-4.597701149,8.045977011,1.111111111,4.444444444,30.3685036,264064.6776,1409.459961,0,buy
04/12/2012,227500,237500,222500,235000,225000,0,4.444444444,1.111111111,3.333333333,-1.063829787,-4.255319149,34.10413679,260645.3038,1407.050049,0,sell
05/12/2012,232500,242500,222500,225000,235000,0,-4.255319149,-1.063829787,-3.191489362,-1.111111111,1.111111111,32.24137737,256451.7386,1409.280029,0,hold
06/12/2012,222500,232500,222500,227500,225000,0,1.111111111,-1.111111111,2.222222222,-1.098901099,-4.395604396,33.22334921,253045.6517,1413.939941,0,sell
07/12/2012,225000,232500,215000,217500,227500,0,-4.395604396,-1.098901099,-3.296703297,1.149425287,1.149425287,31.27115484,248863.8104,1418.069946,0,hold
10/12/2012,220000,225000,215000,220000,217500,0,1.149425287,1.149425287,0,-3.409090909,-5.681818182,32.34150692,245468.068,1418.550049,0,sell
11/12/2012,212500,215000,205000,207500,220000,0,-5.681818182,-3.409090909,-2.272727273,-1.204819277,2.409638554,29.83925902,241001.2364,1427.839966,0,buy
12/12/2012,205000,215000,200000,212500,207500,0,2.409638554,-1.204819277,3.614457831,2.352941176,3.529411765,32.10218604,237648.1498,1428.47998,0,buy
13/12/2012,217500,230000,210000,220000,212500,0,3.529411765,2.352941176,1.176470588,2.272727273,2.272727273,35.46459375,235571.8969,1419.449951,0,buy
14/12/2012,225000,230000,222500,225000,220000,0,2.272727273,2.272727273,0,-1.111111111,-4.444444444,37.68030579,234328.1443,1413.579956,0,sell
17/12/2012,222500,227500,215000,215000,225000,0,-4.444444444,-1.111111111,-3.333333333,-3.488372093,-8.139534884,35.0857628,232054.245,1430.359985,0,sell
18/12/2012,207500,210000,195000,197500,215000,0,-8.139534884,-3.488372093,-4.651162791,-2.53164557,8.860759494,31.05571072,227989.0397,1446.790039,0,buy
19/12/2012,192500,217500,192500,215000,197500,0,8.860759494,-2.53164557,11.39240506,2.325581395,4.651162791,38.6452064,226460.9174,1435.810059,0,buy
20/12/2012,220000,227500,212500,225000,215000,0,4.651162791,2.325581395,2.325581395,15.77777778,12.88888889,42.53783726,226289.0447,1443.689941,0,buy
21/12/2012,260500,263500,248000,254000,225000,0,12.88888889,15.77777778,-2.888888889,-2.165354331,-3.248031496,52.04062298,229549.1571,1430.150024,0,sell
24/12/2012,248500,253500,245500,245750,254000,0,-3.248031496,-2.165354331,-1.082677165,3.763987792,11.69888098,49.53111981,231455.1386,1426.660034,0,buy
26/12/2012,255000,275250,253750,274500,245750,0,11.69888098,3.763987792,7.934893184,0.182149362,1.366120219,57.26500173,236519.24,1419.829956,0,hold
27/12/2012,275000,313000,270000,278250,274500,200,1.366120219,0.182149362,1.183970856,6.019766397,8.625336927,58.16550745,241428.7412,1418.099976,0,buy
28/12/2012,295000,307250,280750,302250,278250,100,8.625336927,6.019766397,2.60557053,3.639371381,-22.74607113,63.47078151,248584.1834,1402.430054,0,sell
31/12/2012,313250,319500,227500,233500,302250,200,-22.74607113,3.639371381,-26.38544251,-17.98715203,-20.87794433,45.62243693,246809.5736,1426.189941,0,sell
02/01/2013,191500,202000,183750,184750,233500,200,-20.87794433,-17.98715203,-2.890792291,0.270635995,-0.541271989,37.5574022,239508.4473,1462.420044,0,hold
03/01/2013,185250,188750,176000,183750,184750,100,-0.541271989,0.270635995,-0.811907984,-0.816326531,-4.353741497,37.41130541,232948.6299,1459.369995,0,sell
04/01/2013,182250,184250,173750,175750,183750,100,-4.353741497,-0.816326531,-3.537414966,3.982930299,0.711237553,36.1981777,226219.3794,1466.469971,0,hold
07/01/2013,182750,183750,175000,177000,175750,100,0.711237553,3.982930299,-3.271692745,-1.271186441,-2.542372881,36.54441846,220428.8641,1461.890015,0,sell
08/01/2013,174750,179500,171750,172500,177000,100,-2.542372881,-1.271186441,-1.271186441,-2.898550725,-0.724637681,35.7913909,214790.1742,1457.150024,0,hold
09/01/2013,167500,174250,166000,171250,172500,100,-0.724637681,-2.898550725,2.173913043,-3.065693431,-3.065693431,35.57211962,209667.8008,1461.02002,0,sell
10/01/2013,166000,171250,165000,166000,171250,100,-3.065693431,-3.065693431,0,0.301204819,-1.204819277,34.61299225,204530.4125,1472.119995,0,hold
11/01/2013,166500,169250,163250,164000,166000,0,-1.204819277,0.301204819,-1.506024096,0,-3.81097561,34.23430262,199762.1286,1472.050049,0,sell
14/01/2013,164000,165500,156750,157750,164000,0,-3.81097561,0,-3.81097561,1.901743265,-0.633914422,33.01857228,194819.5253,1470.680054,0,hold
15/01/2013,160750,162250,154500,156750,157750,100,-0.633914422,1.901743265,-2.535657686,-0.637958533,-5.103668262,32.81776041,190340.7576,1472.339966,0,sell
16/01/2013,155750,156750,146750,148750,156750,100,-5.103668262,-0.637958533,-4.465709729,-2.521008403,0,31.18382409,185447.7273,1472.630005,0,hold
17/01/2013,145000,149000,143750,148750,148750,100,0,-2.521008403,2.521008403,-1.176470588,-11.2605042,31.18382409,181130.3476,1480.939941,0,sell
18/01/2013,147000,148750,131250,132000,148750,200,-11.2605042,-1.176470588,-10.08403361,0.946969697,-4.924242424,27.82038536,175350.3067,1485.97998,0,sell
22/01/2013,133250,136250,125000,125500,132000,100,-4.924242424,0.946969697,-5.871212121,-1.195219124,-6.573705179,26.62046344,169485.5647,1492.560059,0,sell
23/01/2013,124000,124000,116250,117250,125500,100,-6.573705179,-1.195219124,-5.378486056,1.70575693,1.918976546,25.13844524,163340.2042,1494.810059,0,buy
24/01/2013,119250,131250,115250,119500,117250,200,1.918976546,1.70575693,0.213219616,0.418410042,0.418410042,26.3428326,158182.5331,1494.819946,0,hold
25/01/2013,120000,125000,117000,120000,119500,100,0.418410042,0.418410042,0,0,5.416666667,26.62533728,153690.4704,1502.959961,0,buy
28/01/2013,120000,129000,119250,126500,120000,100,5.416666667,0,5.416666667,4.347826087,-5.928853755,30.36445908,150491.5915,1500.180054,0,sell
29/01/2013,132000,132000,117500,119000,126500,200,-5.928853755,4.347826087,-10.27667984,3.571428571,12.18487395,28.55621627,146786.6984,1507.839966,0,buy
30/01/2013,123250,133500,121250,133500,119000,100,12.18487395,3.571428571,8.613445378,0.74906367,0,36.4372841,145223.5574,1501.959961,1,hold
31/01/2013,134500,137000,128500,133500,133500,100,0,0.74906367,-0.74906367,-6.741573034,-8.239700375,36.4372841,143844.3154,1498.109985,0,sell
01/02/2013,124500,124500,119500,122500,133500,100,-8.239700375,-6.741573034,-1.498127341,4.285714286,11.2244898,33.21374789,141333.2194,1513.170044,0,buy
04/02/2013,127750,136250,125250,136250,122500,200,11.2244898,4.285714286,6.93877551,-3.486238532,-6.972477064,40.3210156,140735.1936,1495.709961,1,sell
05/02/2013,131500,132000,122500,126750,136250,100,-6.972477064,-3.486238532,-3.486238532,3.747534517,-0.591715976,37.36260569,139089.8767,1511.290039,0,hold
06/02/2013,131500,131500,125500,126000,126750,100,-0.591715976,3.747534517,-4.339250493,-2.380952381,-0.793650794,37.13098057,137549.8912,1512.119995,0,hold
07/02/2013,123000,133750,122250,125000,126000,200,-0.793650794,-2.380952381,1.587301587,-1,-3.8,36.80336881,136073.4334,1509.390015,0,sell
08/02/2013,123750,124000,119500,120250,125000,200,-3.8,-1,-2.8,-0.831600832,-2.910602911,35.2140279,134211.853,1517.930054,0,sell
11/02/2013,119250,121500,115250,116750,120250,100,-2.910602911,-0.831600832,-2.079002079,0,-2.355460385,34.04729559,132157.5174,1517.01001,0,sell
12/02/2013,116750,117500,111750,114000,116750,100,-2.355460385,0,-2.355460385,-1.096491228,0,33.11880082,130021.3389,1519.430054,0,hold
13/02/2013,112750,117250,111000,114000,114000,200,0,-1.096491228,1.096491228,1.973684211,-2.412280702,33.11880082,128136.4755,1520.329956,0,sell
14/02/2013,116250,117250,110500,111250,114000,100,-2.412280702,1.973684211,-4.385964912,-1.123595506,-1.348314607,32.10344595,126149.8313,1521.380005,0,hold
